YearStart,LocationDesc,Topic,Question,Data_Value_Unit,Data_Value,Data_Value_Alt,Low_Confidence_Limit,High_Confidence_Limit,Break_Out_Category,Break_Out,ClassId,TopicId,QuestionId,BreakOutCategoryId,BreakOutId,LocationId,GeoLocation,Longitude,Latitude
2019,Missouri,Diseases of the Heart (Heart Disease),heart disease hospitalization rate,"Rate per 100,000",2288.9,2288.9,1780.9,2941.8,Race,Non-Hispanic Asian,C1,T2,MD201,BOC04,RAC03,29,POINT (-92.56630005 38.63579078),-92.56630005,38.63579078
2017,Tennessee,Major Cardiovascular Disease,Major hospitalization rate,"Rate per 100,000",5204.7,5204.7,5143.3,5266.8,Race,Non-Hispanic White,C1,T1,MD101,BOC04,RAC01,47,POINT (-85.77449091 35.68094058),-85.77449091,35.68094058
2019,Utah,Diseases of the Heart (Heart Disease),heart disease hospitalization rate,"Rate per 100,000",2090.6,2090.6,2001.9,2183.3,Gender,Female,C1,T2,MD201,BOC02,GEN02,49,POINT (-111.5871306 39.36070017),-111.5871306,39.36070017
2019,North Dakota,Major Cardiovascular Disease,Major hospitalization rate,"Rate per 100,000",4944.9,4944.9,4724.7,5175.5,Gender,Male,C1,T1,MD101,BOC02,GEN01,38,POINT (-100.118421 47.47531978),-100.118421,47.47531978
2016,New Hampshire,Diseases of the Heart (Heart Disease),heart disease hospitalization rate,"Rate per 100,000",2634.1,2634.1,1806.5,3841.1,Race,Non-Hispanic Black,C1,T2,MD201,BOC04,RAC02,33,POINT (-71.50036092 43.65595011),-71.50036092,43.65595011
2016,Delaware,Major Cardiovascular Disease,Major hospitalization rate,"Rate per 100,000",2916.7,2916.7,2094.1,4062.2,Race,Non-Hispanic Asian,C1,T1,MD101,BOC04,RAC03,10,POINT (-75.57774117 39.00883067),-75.57774117,39.00883067
2021,Maine,Diseases of the Heart (Heart Disease),heart disease hospitalization rate,"Rate per 100,000",1871.1,1871.1,973.6,3596.1,Race,Non-Hispanic Asian,C1,T2,MD201,BOC04,RAC03,23,POINT (-68.98503134 45.25422889),-68.98503134,45.25422889
2019,Massachusetts,Major Cardiovascular Disease,Major hospitalization rate,"Rate per 100,000",4390.8,4390.8,4325.7,4456.8,Gender,Female,C1,T1,MD101,BOC02,GEN02,25,POINT (-72.08269067 42.27687047),-72.08269067,42.27687047
2021,Pennsylvania,Major Cardiovascular Disease,Major hospitalization rate,"Rate per 100,000",5178.7,5178.7,5113.7,5244.5,Gender,Male,C1,T1,MD101,BOC02,GEN01,42,POINT (-77.86070029 40.79373015),-77.86070029,40.79373015
2018,California,Major Cardiovascular Disease,Major hospitalization rate,"Rate per 100,000",2412.2,2412.2,2281.2,2550.8,Race,Unknown,C1,T1,MD101,BOC04,RAC08,6,POINT (-120.9999995 37.63864012),-120.9999995,37.63864012
2016,Connecticut,Major Cardiovascular Disease,Major hospitalization rate,"Rate per 100,000",2490.4,2490.4,2147.5,2888.1,Race,Unknown,C1,T1,MD101,BOC04,RAC08,9,POINT (-72.64984095 41.56266102),-72.64984095,41.56266102
2020,Alabama,Major Cardiovascular Disease,Major hospitalization rate,"Rate per 100,000",4890.5,4890.5,4703.6,5084.9,Race,Non-Hispanic Black,C1,T1,MD101,BOC04,RAC02,1,POINT (-86.63186076 32.84057112),-86.63186076,32.84057112
2019,Arizona,Major Cardiovascular Disease,Major hospitalization rate,"Rate per 100,000",2920.7,2920.7,2607.2,3271.9,Race,Hispanic,C1,T1,MD101,BOC04,RAC04,4,POINT (-111.7638113 34.86597028),-111.7638113,34.86597028
2018,Delaware,Major Cardiovascular Disease,Major hospitalization rate,"Rate per 100,000",4449.0,4449.0,4326.9,4574.5,Race,Non-Hispanic White,C1,T1,MD101,BOC04,RAC01,10,POINT (-75.57774117 39.00883067),-75.57774117,39.00883067
2017,Mississippi,Acute Myocardial Infarction (Heart Attack),Heart attack hospitalization rate,"Rate per 100,000",639.5,639.5,585.2,698.9,Race,Non-Hispanic Black,C1,T3,MD401,BOC04,RAC02,28,POINT (-89.53803082 32.7455101),-89.53803082,32.7455101
2017,Alaska,Diseases of the Heart (Heart Disease),heart disease hospitalization rate,"Rate per 100,000",2381.0,2381.0,1823.5,3108.7,Race,Non-Hispanic Asian,C1,T2,MD201,BOC04,RAC03,2,POINT (-147.722059 64.84507996),-147.722059,64.84507996
2020,Massachusetts,Diseases of the Heart (Heart Disease),heart disease hospitalization rate,"Rate per 100,000",3209.7,3209.7,3165.4,3254.5,Race,Non-Hispanic White,C1,T2,MD201,BOC04,RAC01,25,POINT (-72.08269067 42.27687047),-72.08269067,42.27687047
2016,Maine,Major Cardiovascular Disease,Major hospitalization rate,"Rate per 100,000",4817.3,4817.3,3724.2,6231.2,Race,Other,C1,T1,MD101,BOC04,RAC07,23,POINT (-68.98503134 45.25422889),-68.98503134,45.25422889
2018,South Carolina,Major Cardiovascular Disease,Major hospitalization rate,"Rate per 100,000",3932.4,3932.4,3863.9,4002.2,Gender,Female,C1,T1,MD101,BOC02,GEN02,45,POINT (-81.04537121 33.9988213),-81.04537121,33.9988213
2018,Pennsylvania,Diseases of the Heart (Heart Disease),heart disease hospitalization rate,"Rate per 100,000",2563.4,2563.4,2282.0,2879.6,Race,Non-Hispanic Asian,C1,T2,MD201,BOC04,RAC03,42,POINT (-77.86070029 40.79373015),-77.86070029,40.79373015
2016,New Jersey,Major Cardiovascular Disease,Major hospitalization rate,"Rate per 100,000",3645.7,3645.7,3400.7,3908.3,Race,Other,C1,T1,MD101,BOC04,RAC07,34,POINT (-74.27369129 40.13057005),-74.27369129,40.13057005
2020,Arizona,Major Cardiovascular Disease,Major hospitalization rate,"Rate per 100,000",1906.1,1906.1,1678.2,2164.9,Race,Unknown,C1,T1,MD101,BOC04,RAC08,4,POINT (-111.7638113 34.86597028),-111.7638113,34.86597028
2017,Massachusetts,Acute Myocardial Infarction (Heart Attack),Heart attack hospitalization rate,"Rate per 100,000",577.6,577.6,418.5,797.2,Race,Hispanic,C1,T3,MD401,BOC04,RAC04,25,POINT (-72.08269067 42.27687047),-72.08269067,42.27687047
2017,Mississippi,Major Cardiovascular Disease,Major hospitalization rate,"Rate per 100,000",4047.6,4047.6,2516.3,6511.0,Race,Hispanic,C1,T1,MD101,BOC04,RAC04,28,POINT (-89.53803082 32.7455101),-89.53803082,32.7455101
2018,Minnesota,Diseases of the Heart (Heart Disease),heart disease hospitalization rate,"Rate per 100,000",4479.9,4479.9,3906.8,5137.1,Race,Other,C1,T2,MD201,BOC04,RAC07,27,POINT (-94.7942005 46.35564874),-94.7942005,46.35564874
2019,Iowa,Diseases of the Heart (Heart Disease),heart disease hospitalization rate,"Rate per 100,000",1786.0,1786.0,1492.3,2137.5,Race,Unknown,C1,T2,MD201,BOC04,RAC08,19,POINT (-93.81649056 42.46940091),-93.81649056,42.46940091
2021,Iowa,Major Cardiovascular Disease,Major hospitalization rate,"Rate per 100,000",4830.4,4830.4,4070.2,5732.6,Race,Non-Hispanic Black,C1,T1,MD101,BOC04,RAC02,19,POINT (-93.81649056 42.46940091),-93.81649056,42.46940091
2020,Alaska,Major Cardiovascular Disease,Major hospitalization rate,"Rate per 100,000",3183.7,3183.7,3007.4,3370.4,Gender,Male,C1,T1,MD101,BOC02,GEN01,2,POINT (-147.722059 64.84507996),-147.722059,64.84507996
2017,Indiana,Diseases of the Heart (Heart Disease),heart disease hospitalization rate,"Rate per 100,000",3563.7,3563.7,3503.2,3625.3,Gender,Female,C1,T2,MD201,BOC02,GEN02,18,POINT (-86.14996019 39.76691045),-86.14996019,39.76691045
2021,Rhode Island,Major Cardiovascular Disease,Major hospitalization rate,"Rate per 100,000",4537.4,4537.4,4377.5,4703.1,Race,Non-Hispanic White,C1,T1,MD101,BOC04,RAC01,44,POINT (-71.52247031 41.70828019),-71.52247031,41.70828019
2016,Hawaii,Acute Myocardial Infarction (Heart Attack),Heart attack hospitalization rate,"Rate per 100,000",806.7,806.7,724.6,898.0,Gender,Male,C1,T3,MD401,BOC02,GEN01,15,POINT (-157.8577494 21.30485044),-157.8577494,21.30485044
2017,Wyoming,Diseases of the Heart (Heart Disease),heart disease hospitalization rate,"Rate per 100,000",3049.6,3049.6,2925.5,3178.9,Race,Non-Hispanic White,C1,T2,MD201,BOC04,RAC01,56,POINT (-108.1098304 43.23554134),-108.1098304,43.23554134
2016,Wisconsin,Major Cardiovascular Disease,Major hospitalization rate,"Rate per 100,000",4290.3,4290.3,4211.7,4370.3,Gender,Female,C1,T1,MD101,BOC02,GEN02,55,POINT (-89.81637074 44.39319117),-89.81637074,44.39319117
2017,Kentucky,Acute Myocardial Infarction (Heart Attack),Heart attack hospitalization rate,"Rate per 100,000",952.9,952.9,600.4,1512.4,Race,Other,C1,T3,MD401,BOC04,RAC07,21,POINT (-84.77497105 37.64597027),-84.77497105,37.64597027
2016,Arizona,Diseases of the Heart (Heart Disease),heart disease hospitalization rate,"Rate per 100,000",2329.6,2329.6,2274.9,2385.7,Gender,Female,C1,T2,MD201,BOC02,GEN02,4,POINT (-111.7638113 34.86597028),-111.7638113,34.86597028
2021,Wyoming,Diseases of the Heart (Heart Disease),heart disease hospitalization rate,"Rate per 100,000",2616.8,2616.8,1549.8,4418.4,Race,Hispanic,C1,T2,MD201,BOC04,RAC04,56,POINT (-108.1098304 43.23554134),-108.1098304,43.23554134
2017,Utah,Major Cardiovascular Disease,Major hospitalization rate,"Rate per 100,000",2761.0,2761.0,2119.8,3596.2,Race,Hispanic,C1,T1,MD101,BOC04,RAC04,49,POINT (-111.5871306 39.36070017),-111.5871306,39.36070017
2021,Oregon,Diseases of the Heart (Heart Disease),heart disease hospitalization rate,"Rate per 100,000",2204.9,2204.9,2136.1,2275.8,Gender,Female,C1,T2,MD201,BOC02,GEN02,41,POINT (-120.1550313 44.56744942),-120.1550313,44.56744942
2019,Mississippi,Diseases of the Heart (Heart Disease),heart disease hospitalization rate,"Rate per 100,000",3724.7,3724.7,3651.5,3799.4,Race,Non-Hispanic White,C1,T2,MD201,BOC04,RAC01,28,POINT (-89.53803082 32.7455101),-89.53803082,32.7455101
2017,Arkansas,Diseases of the Heart (Heart Disease),heart disease hospitalization rate,"Rate per 100,000",3975.3,3975.3,3741.2,4224.0,Race,Non-Hispanic Black,C1,T2,MD201,BOC04,RAC02,5,POINT (-92.27449074 34.74865012),-92.27449074,34.74865012
2019,New Hampshire,Diseases of the Heart (Heart Disease),heart disease hospitalization rate,"Rate per 100,000",2853.3,2853.3,1860.3,4376.1,Race,Non-Hispanic Asian,C1,T2,MD201,BOC04,RAC03,33,POINT (-71.50036092 43.65595011),-71.50036092,43.65595011
2019,Georgia,Major Cardiovascular Disease,Major hospitalization rate,"Rate per 100,000",2409.7,2409.7,2139.3,2714.4,Race,Unknown,C1,T1,MD101,BOC04,RAC08,13,POINT (-83.62758035 32.83968109),-83.62758035,32.83968109
2018,United States,Major Cardiovascular Disease,Major hospitalization rate,"Rate per 100,000",4342.7,4342.7,4332.2,4353.2,Gender,Female,C1,T1,MD101,BOC02,GEN02,59,,,
2019,North Carolina,Diseases of the Heart (Heart Disease),heart disease hospitalization rate,"Rate per 100,000",2052.1,2052.1,1750.5,2405.7,Race,Non-Hispanic Asian,C1,T2,MD201,BOC04,RAC03,37,POINT (-79.15925046 35.46622098),-79.15925046,35.46622098
2016,South Dakota,Acute Myocardial Infarction (Heart Attack),Heart attack hospitalization rate,"Rate per 100,000",468.8,468.8,413.7,531.2,Gender,Female,C1,T3,MD401,BOC02,GEN02,46,POINT (-100.3735306 44.35313005),-100.3735306,44.35313005
2020,Texas,Major Cardiovascular Disease,Major hospitalization rate,"Rate per 100,000",3164.8,3164.8,2976.8,3364.7,Race,Other,C1,T1,MD101,BOC04,RAC07,48,POINT (-99.42677021 31.82724041),-99.42677021,31.82724041
2019,Minnesota,Major Cardiovascular Disease,Major hospitalization rate,"Rate per 100,000",5580.4,5580.4,4994.3,6235.3,Race,Other,C1,T1,MD101,BOC04,RAC07,27,POINT (-94.7942005 46.35564874),-94.7942005,46.35564874
2018,Missouri,Diseases of the Heart (Heart Disease),heart disease hospitalization rate,"Rate per 100,000",2008.6,2008.6,1702.0,2370.5,Race,Unknown,C1,T2,MD201,BOC04,RAC08,29,POINT (-92.56630005 38.63579078),-92.56630005,38.63579078
2019,Minnesota,Diseases of the Heart (Heart Disease),heart disease hospitalization rate,"Rate per 100,000",2507.2,2507.2,1707.1,3682.4,Race,Hispanic,C1,T2,MD201,BOC04,RAC04,27,POINT (-94.7942005 46.35564874),-94.7942005,46.35564874
2016,Nebraska,Acute Myocardial Infarction (Heart Attack),Heart attack hospitalization rate,"Rate per 100,000",738.6,738.6,685.8,795.4,Gender,Male,C1,T3,MD401,BOC02,GEN01,31,POINT (-99.36572062 41.64104099),-99.36572062,41.64104099
2018,Maryland,Major Cardiovascular Disease,Major hospitalization rate,"Rate per 100,000",5957.9,5957.9,5869.1,6048.0,Age,75+,C1,T1,MD101,BOC03,AGE08,24,POINT (-76.60926011 39.29058096),-76.60926011,39.29058096
2017,New York,Acute Myocardial Infarction (Heart Attack),Heart attack hospitalization rate,"Rate per 100,000",612.8,612.8,570.7,658.0,Race,Non-Hispanic Black,C1,T3,MD401,BOC04,RAC02,36,POINT (-75.54397043 42.82700103),-75.54397043,42.82700103
2017,Minnesota,Acute Myocardial Infarction (Heart Attack),Heart attack hospitalization rate,"Rate per 100,000",698.2,698.2,664.4,733.6,Race,Non-Hispanic White,C1,T3,MD401,BOC04,RAC01,27,POINT (-94.7942005 46.35564874),-94.7942005,46.35564874
2016,Indiana,Acute Myocardial Infarction (Heart Attack),Heart attack hospitalization rate,"Rate per 100,000",635.5,635.5,610.3,661.9,Gender,Female,C1,T3,MD401,BOC02,GEN02,18,POINT (-86.14996019 39.76691045),-86.14996019,39.76691045
2020,Connecticut,Diseases of the Heart (Heart Disease),heart disease hospitalization rate,"Rate per 100,000",2375.1,2375.1,1925.0,2930.5,Race,Other,C1,T2,MD201,BOC04,RAC07,9,POINT (-72.64984095 41.56266102),-72.64984095,41.56266102
2017,Arkansas,Major Cardiovascular Disease,Major hospitalization rate,"Rate per 100,000",4765.7,4765.7,3708.0,6125.0,Race,Non-Hispanic Asian,C1,T1,MD101,BOC04,RAC03,5,POINT (-92.27449074 34.74865012),-92.27449074,34.74865012
2018,Georgia,Diseases of the Heart (Heart Disease),heart disease hospitalization rate,"Rate per 100,000",3645.2,3645.2,3536.5,3757.2,Race,Non-Hispanic Black,C1,T2,MD201,BOC04,RAC02,13,POINT (-83.62758035 32.83968109),-83.62758035,32.83968109
2021,Arkansas,Major Cardiovascular Disease,Major hospitalization rate,"Rate per 100,000",5183.7,5183.7,5065.1,5305.2,Gender,Male,C1,T1,MD101,BOC02,GEN01,5,POINT (-92.27449074 34.74865012),-92.27449074,34.74865012
2019,Rhode Island,Diseases of the Heart (Heart Disease),heart disease hospitalization rate,"Rate per 100,000",1675.0,1675.0,1228.7,2283.6,Race,Unknown,C1,T2,MD201,BOC04,RAC08,44,POINT (-71.52247031 41.70828019),-71.52247031,41.70828019
2016,Mississippi,Diseases of the Heart (Heart Disease),heart disease hospitalization rate,"Rate per 100,000",3864.9,3864.9,3789.5,3941.8,Race,Non-Hispanic White,C1,T2,MD201,BOC04,RAC01,28,POINT (-89.53803082 32.7455101),-89.53803082,32.7455101
2016,Maryland,Acute Myocardial Infarction (Heart Attack),Heart attack hospitalization rate,"Rate per 100,000",642.6,642.6,600.3,687.9,Race,Non-Hispanic Black,C1,T3,MD401,BOC04,RAC02,24,POINT (-76.60926011 39.29058096),-76.60926011,39.29058096
2017,Florida,Acute Myocardial Infarction (Heart Attack),Heart attack hospitalization rate,"Rate per 100,000",570.5,570.5,481.0,676.6,Race,Other,C1,T3,MD401,BOC04,RAC07,12,POINT (-81.92896054 28.93204038),-81.92896054,28.93204038
2016,Arkansas,Acute Myocardial Infarction (Heart Attack),Heart attack hospitalization rate,"Rate per 100,000",833.2,833.2,801.5,866.2,Race,Non-Hispanic White,C1,T3,MD401,BOC04,RAC01,5,POINT (-92.27449074 34.74865012),-92.27449074,34.74865012
2016,South Dakota,Major Cardiovascular Disease,Major hospitalization rate,"Rate per 100,000",4759.9,4759.9,4559.4,4969.3,Gender,Male,C1,T1,MD101,BOC02,GEN01,46,POINT (-100.3735306 44.35313005),-100.3735306,44.35313005
2017,Iowa,Major Cardiovascular Disease,Major hospitalization rate,"Rate per 100,000",4483.9,4483.9,4416.0,4552.9,Race,Non-Hispanic White,C1,T1,MD101,BOC04,RAC01,19,POINT (-93.81649056 42.46940091),-93.81649056,42.46940091
2017,Ohio,Acute Myocardial Infarction (Heart Attack),Heart attack hospitalization rate,"Rate per 100,000",524.2,524.2,354.2,775.8,Race,Non-Hispanic Asian,C1,T3,MD401,BOC04,RAC03,39,POINT (-82.40426006 40.06021014),-82.40426006,40.06021014
2020,New Hampshire,Major Cardiovascular Disease,Major hospitalization rate,"Rate per 100,000",3489.9,3489.9,3373.5,3610.3,Gender,Female,C1,T1,MD101,BOC02,GEN02,33,POINT (-71.50036092 43.65595011),-71.50036092,43.65595011
2017,Oklahoma,Diseases of the Heart (Heart Disease),heart disease hospitalization rate,"Rate per 100,000",2789.0,2789.0,2202.8,3531.2,Race,Non-Hispanic Asian,C1,T2,MD201,BOC04,RAC03,40,POINT (-97.52107021 35.47203136),-97.52107021,35.47203136
2016,Colorado,Acute Myocardial Infarction (Heart Attack),Heart attack hospitalization rate,"Rate per 100,000",373.3,373.3,240.8,578.6,Race,Other,C1,T3,MD401,BOC04,RAC07,8,POINT (-106.1336109 38.84384076),-106.1336109,38.84384076
2016,Georgia,Major Cardiovascular Disease,Major hospitalization rate,"Rate per 100,000",5464.8,5464.8,5383.7,5547.1,Gender,Male,C1,T1,MD101,BOC02,GEN01,13,POINT (-83.62758035 32.83968109),-83.62758035,32.83968109
2017,New Jersey,Acute Myocardial Infarction (Heart Attack),Heart attack hospitalization rate,"Rate per 100,000",554.0,554.0,468.9,654.6,Race,Non-Hispanic Asian,C1,T3,MD401,BOC04,RAC03,34,POINT (-74.27369129 40.13057005),-74.27369129,40.13057005
2016,Idaho,Major Cardiovascular Disease,Major hospitalization rate,"Rate per 100,000",3682.6,3682.6,3583.1,3784.9,Race,Non-Hispanic White,C1,T1,MD101,BOC04,RAC01,16,POINT (-114.36373 43.68263001),-114.36373,43.68263001
2019,Louisiana,Diseases of the Heart (Heart Disease),heart disease hospitalization rate,"Rate per 100,000",4325.1,4325.1,4223.6,4429.0,Gender,Male,C1,T2,MD201,BOC02,GEN01,22,POINT (-92.44568007 31.31266064),-92.44568007,31.31266064
2019,Delaware,Diseases of the Heart (Heart Disease),heart disease hospitalization rate,"Rate per 100,000",2262.4,2262.4,1659.6,3084.4,Race,Other,C1,T2,MD201,BOC04,RAC07,10,POINT (-75.57774117 39.00883067),-75.57774117,39.00883067
2018,Texas,Major Cardiovascular Disease,Major hospitalization rate,"Rate per 100,000",4890.8,4890.8,4730.4,5056.7,Race,Hispanic,C1,T1,MD101,BOC04,RAC04,48,POINT (-99.42677021 31.82724041),-99.42677021,31.82724041
2020,Utah,Diseases of the Heart (Heart Disease),heart disease hospitalization rate,"Rate per 100,000",3059.2,3059.2,2937.8,3185.7,Age,75+,C1,T2,MD201,BOC03,AGE08,49,POINT (-111.5871306 39.36070017),-111.5871306,39.36070017
2016,Nevada,Major Cardiovascular Disease,Major hospitalization rate,"Rate per 100,000",6241.2,6241.2,6073.0,6414.0,Age,75+,C1,T1,MD101,BOC03,AGE08,32,POINT (-117.0718406 39.49324039),-117.0718406,39.49324039
2016,Missouri,Major Cardiovascular Disease,Major hospitalization rate,"Rate per 100,000",7234.2,7234.2,7130.7,7339.2,Age,75+,C1,T1,MD101,BOC03,AGE08,29,POINT (-92.56630005 38.63579078),-92.56630005,38.63579078
2019,Michigan,Major Cardiovascular Disease,Major hospitalization rate,"Rate per 100,000",5237.7,5237.7,5172.8,5303.5,Gender,Female,C1,T1,MD101,BOC02,GEN02,26,POINT (-84.71439027 44.66131954),-84.71439027,44.66131954
2018,North Carolina,Diseases of the Heart (Heart Disease),heart disease hospitalization rate,"Rate per 100,000",3632.3,3632.3,3589.3,3675.8,Race,Non-Hispanic White,C1,T2,MD201,BOC04,RAC01,37,POINT (-79.15925046 35.46622098),-79.15925046,35.46622098
2021,Vermont,Major Cardiovascular Disease,Major hospitalization rate,"Rate per 100,000",3942.7,3942.7,2183.4,7119.3,Race,Non-Hispanic Black,C1,T1,MD101,BOC04,RAC02,50,POINT (-72.51764079 43.62538124),-72.51764079,43.62538124
2016,Ohio,Major Cardiovascular Disease,Major hospitalization rate,"Rate per 100,000",4299.2,4299.2,3849.7,4801.1,Race,Other,C1,T1,MD101,BOC04,RAC07,39,POINT (-82.40426006 40.06021014),-82.40426006,40.06021014
2021,Minnesota,Diseases of the Heart (Heart Disease),heart disease hospitalization rate,"Rate per 100,000",2157.6,2157.6,1433.8,3246.8,Race,Hispanic,C1,T2,MD201,BOC04,RAC04,27,POINT (-94.7942005 46.35564874),-94.7942005,46.35564874
2017,New Jersey,Acute Myocardial Infarction (Heart Attack),Heart attack hospitalization rate,"Rate per 100,000",586.1,586.1,491.5,698.9,Race,Other,C1,T3,MD401,BOC04,RAC07,34,POINT (-74.27369129 40.13057005),-74.27369129,40.13057005
2020,Colorado,Diseases of the Heart (Heart Disease),heart disease hospitalization rate,"Rate per 100,000",1745.0,1745.0,1688.0,1804.0,Gender,Female,C1,T2,MD201,BOC02,GEN02,8,POINT (-106.1336109 38.84384076),-106.1336109,38.84384076
2017,Michigan,Diseases of the Heart (Heart Disease),heart disease hospitalization rate,"Rate per 100,000",5281.8,5281.8,5130.2,5438.0,Race,Non-Hispanic Black,C1,T2,MD201,BOC04,RAC02,26,POINT (-84.71439027 44.66131954),-84.71439027,44.66131954
2017,Alaska,Major Cardiovascular Disease,Major hospitalization rate,"Rate per 100,000",1398.0,1398.0,869.1,2248.9,Race,Unknown,C1,T1,MD101,BOC04,RAC08,2,POINT (-147.722059 64.84507996),-147.722059,64.84507996
2016,Washington,Acute Myocardial Infarction (Heart Attack),Heart attack hospitalization rate,"Rate per 100,000",694.6,694.6,516.9,933.3,Race,Hispanic,C1,T3,MD401,BOC04,RAC04,53,POINT (-120.4700108 47.52227863),-120.4700108,47.52227863
2021,Oklahoma,Major Cardiovascular Disease,Major hospitalization rate,"Rate per 100,000",4223.7,4223.7,4154.6,4293.9,Race,Non-Hispanic White,C1,T1,MD101,BOC04,RAC01,40,POINT (-97.52107021 35.47203136),-97.52107021,35.47203136
2021,New York,Major Cardiovascular Disease,Major hospitalization rate,"Rate per 100,000",3800.9,3800.9,3602.3,4010.4,Race,Other,C1,T1,MD101,BOC04,RAC07,36,POINT (-75.54397043 42.82700103),-75.54397043,42.82700103
2016,Ohio,Diseases of the Heart (Heart Disease),heart disease hospitalization rate,"Rate per 100,000",5614.2,5614.2,5544.0,5685.3,Age,75+,C1,T2,MD201,BOC03,AGE08,39,POINT (-82.40426006 40.06021014),-82.40426006,40.06021014
2017,Oregon,Major Cardiovascular Disease,Major hospitalization rate,"Rate per 100,000",3602.4,3602.4,3511.6,3695.5,Gender,Female,C1,T1,MD101,BOC02,GEN02,41,POINT (-120.1550313 44.56744942),-120.1550313,44.56744942
2020,Colorado,Diseases of the Heart (Heart Disease),heart disease hospitalization rate,"Rate per 100,000",1858.0,1858.0,1563.5,2207.9,Race,Hispanic,C1,T2,MD201,BOC04,RAC04,8,POINT (-106.1336109 38.84384076),-106.1336109,38.84384076
2019,Oregon,Diseases of the Heart (Heart Disease),heart disease hospitalization rate,"Rate per 100,000",2365.1,2365.1,2293.8,2438.5,Gender,Female,C1,T2,MD201,BOC02,GEN02,41,POINT (-120.1550313 44.56744942),-120.1550313,44.56744942
2018,Tennessee,Major Cardiovascular Disease,Major hospitalization rate,"Rate per 100,000",5947.8,5947.8,5737.2,6166.2,Race,Non-Hispanic Black,C1,T1,MD101,BOC04,RAC02,47,POINT (-85.77449091 35.68094058),-85.77449091,35.68094058
2016,Nebraska,Diseases of the Heart (Heart Disease),heart disease hospitalization rate,"Rate per 100,000",1522.7,1522.7,1129.3,2053.1,Race,Unknown,C1,T2,MD201,BOC04,RAC08,31,POINT (-99.36572062 41.64104099),-99.36572062,41.64104099
2016,New Mexico,Diseases of the Heart (Heart Disease),heart disease hospitalization rate,"Rate per 100,000",1118.4,1118.4,749.6,1668.5,Race,Unknown,C1,T2,MD201,BOC04,RAC08,35,POINT (-106.240581 34.52088095),-106.240581,34.52088095
2017,"Washington, DC",Diseases of the Heart (Heart Disease),heart disease hospitalization rate,"Rate per 100,000",3167.4,3167.4,2274.2,4411.5,Race,Hispanic,C1,T2,MD201,BOC04,RAC04,11,POINT (-77.03196113 38.89037139),-77.03196113,38.89037139
2018,Utah,Diseases of the Heart (Heart Disease),heart disease hospitalization rate,"Rate per 100,000",2042.8,2042.8,1954.3,2135.4,Gender,Female,C1,T2,MD201,BOC02,GEN02,49,POINT (-111.5871306 39.36070017),-111.5871306,39.36070017
2020,New Jersey,Diseases of the Heart (Heart Disease),heart disease hospitalization rate,"Rate per 100,000",3414.3,3414.3,3266.6,3568.8,Race,Non-Hispanic Black,C1,T2,MD201,BOC04,RAC02,34,POINT (-74.27369129 40.13057005),-74.27369129,40.13057005
2016,Oregon,Major Cardiovascular Disease,Major hospitalization rate,"Rate per 100,000",4958.3,4958.3,4102.5,5992.7,Race,Non-Hispanic Black,C1,T1,MD101,BOC04,RAC02,41,POINT (-120.1550313 44.56744942),-120.1550313,44.56744942
2016,Illinois,Major Cardiovascular Disease,Major hospitalization rate,"Rate per 100,000",3358.6,3358.6,3100.1,3638.6,Race,Non-Hispanic Asian,C1,T1,MD101,BOC04,RAC03,17,POINT (-88.99771018 40.48501028),-88.99771018,40.48501028
2021,Kentucky,Diseases of the Heart (Heart Disease),heart disease hospitalization rate,"Rate per 100,000",3242.5,3242.5,3165.3,3321.5,Gender,Female,C1,T2,MD201,BOC02,GEN02,21,POINT (-84.77497105 37.64597027),-84.77497105,37.64597027
2020,Wisconsin,Major Cardiovascular Disease,Major hospitalization rate,"Rate per 100,000",6122.2,6122.2,5639.3,6646.5,Race,Non-Hispanic Black,C1,T1,MD101,BOC04,RAC02,55,POINT (-89.81637074 44.39319117),-89.81637074,44.39319117
2019,Nebraska,Major Cardiovascular Disease,Major hospitalization rate,"Rate per 100,000",4284.0,4284.0,4197.4,4372.4,Race,Non-Hispanic White,C1,T1,MD101,BOC04,RAC01,31,POINT (-99.36572062 41.64104099),-99.36572062,41.64104099
2020,Arkansas,Diseases of the Heart (Heart Disease),heart disease hospitalization rate,"Rate per 100,000",4569.8,4569.8,4462.0,4680.3,Age,75+,C1,T2,MD201,BOC03,AGE08,5,POINT (-92.27449074 34.74865012),-92.27449074,34.74865012
2017,Alabama,Major Cardiovascular Disease,Major hospitalization rate,"Rate per 100,000",6181.6,6181.6,6069.0,6296.2,Gender,Male,C1,T1,MD101,BOC02,GEN01,1,POINT (-86.63186076 32.84057112),-86.63186076,32.84057112
2020,Delaware,Major Cardiovascular Disease,Major hospitalization rate,"Rate per 100,000",2447.6,2447.6,1757.3,3408.9,Race,Non-Hispanic Asian,C1,T1,MD101,BOC04,RAC03,10,POINT (-75.57774117 39.00883067),-75.57774117,39.00883067
2018,Washington,Major Cardiovascular Disease,Major hospitalization rate,"Rate per 100,000",3485.2,3485.2,3063.5,3964.9,Race,Hispanic,C1,T1,MD101,BOC04,RAC04,53,POINT (-120.4700108 47.52227863),-120.4700108,47.52227863
