YearStart,LocationDesc,Topic,Question,Data_Value_Unit,Data_Value,Data_Value_Alt,Low_Confidence_Limit,High_Confidence_Limit,Break_Out_Category,Break_Out,ClassId,TopicId,QuestionId,BreakOutCategoryId,BreakOutId,LocationId,GeoLocation,Longitude,Latitude
2020,Connecticut,Coronary Heart Disease,Coronary mortality rate,"Rate per 100,000",6600.0,6600.0,4900.0,8700.0,Gender,Female,C1,T4,MD303,BOC02,GEN02,9,POINT (-72.64984095 41.56266102),-72.64984095,41.56266102
2017,North Carolina,Coronary Heart Disease,Coronary mortality rate,"Rate per 100,000",4500.0,4500.0,3900.0,5000.0,Gender,Male,C1,T4,MD303,BOC02,GEN01,37,POINT (-79.15925046 35.46622098),-79.15925046,35.46622098
2019,New Mexico,Acute Myocardial Infarction (Heart Attack),Heart attack mortality rate,"Rate per 100,000",10600.0,10600.0,5100.0,22200.0,Race,Hispanic,C1,T3,MD403,BOC04,RAC04,35,POINT (-106.240581 34.52088095),-106.240581,34.52088095
2019,New Jersey,Coronary Heart Disease,Coronary mortality rate,"Rate per 100,000",5800.0,5800.0,5300.0,6400.0,Race,Non-Hispanic White,C1,T4,MD303,BOC04,RAC01,34,POINT (-74.27369129 40.13057005),-74.27369129,40.13057005
2016,Alaska,Acute Myocardial Infarction (Heart Attack),Heart attack mortality rate,"Rate per 100,000",7600.0,7600.0,4700.0,12200.0,Gender,Male,C1,T3,MD403,BOC02,GEN01,2,POINT (-147.722059 64.84507996),-147.722059,64.84507996
2019,Oregon,Acute Myocardial Infarction (Heart Attack),Heart attack mortality rate,"Rate per 100,000",6100.0,6100.0,4800.0,7700.0,Gender,Male,C1,T3,MD403,BOC02,GEN01,41,POINT (-120.1550313 44.56744942),-120.1550313,44.56744942
2017,Illinois,Coronary Heart Disease,Coronary mortality rate,"Rate per 100,000",4900.0,4900.0,2300.0,10200.0,Race,Unknown,C1,T4,MD303,BOC04,RAC08,17,POINT (-88.99771018 40.48501028),-88.99771018,40.48501028
2017,New Mexico,Coronary Heart Disease,Coronary mortality rate,"Rate per 100,000",5300.0,5300.0,2600.0,10500.0,Race,Other,C1,T4,MD303,BOC04,RAC07,35,POINT (-106.240581 34.52088095),-106.240581,34.52088095
2019,"Washington, DC",Coronary Heart Disease,Coronary mortality rate,"Rate per 100,000",6400.0,6400.0,2700.0,15400.0,Race,Non-Hispanic White,C1,T4,MD303,BOC04,RAC01,11,POINT (-77.03196113 38.89037139),-77.03196113,38.89037139
2020,North Carolina,Coronary Heart Disease,Coronary mortality rate,"Rate per 100,000",6700.0,6700.0,5900.0,7600.0,Age,75+,C1,T4,MD303,BOC03,AGE08,37,POINT (-79.15925046 35.46622098),-79.15925046,35.46622098
2016,Washington,Acute Myocardial Infarction (Heart Attack),Heart attack mortality rate,"Rate per 100,000",12500.0,12500.0,6000.0,26200.0,Race,Non-Hispanic Black,C1,T3,MD403,BOC04,RAC02,53,POINT (-120.4700108 47.52227863),-120.4700108,47.52227863
2018,Minnesota,Acute Myocardial Infarction (Heart Attack),Heart attack mortality rate,"Rate per 100,000",0.0,0.0,0.0,0.0,Race,Unknown,C1,T3,MD403,BOC04,RAC08,27,POINT (-94.7942005 46.35564874),-94.7942005,46.35564874
2020,New York,Acute Myocardial Infarction (Heart Attack),Heart attack mortality rate,"Rate per 100,000",7600.0,7600.0,3900.0,14500.0,Race,Non-Hispanic Asian,C1,T3,MD403,BOC04,RAC03,36,POINT (-75.54397043 42.82700103),-75.54397043,42.82700103
2017,Missouri,Acute Myocardial Infarction (Heart Attack),Heart attack mortality rate,"Rate per 100,000",6300.0,6300.0,5300.0,7400.0,Gender,Male,C1,T3,MD403,BOC02,GEN01,29,POINT (-92.56630005 38.63579078),-92.56630005,38.63579078
2019,Wyoming,Coronary Heart Disease,Coronary mortality rate,"Rate per 100,000",0.0,0.0,-1000.0,-1000.0,Race,Hispanic,C1,T4,MD303,BOC04,RAC04,56,POINT (-108.1098304 43.23554134),-108.1098304,43.23554134
2019,Texas,Coronary Heart Disease,Coronary mortality rate,"Rate per 100,000",4500.0,4500.0,4200.0,4800.0,Race,Non-Hispanic White,C1,T4,MD303,BOC04,RAC01,48,POINT (-99.42677021 31.82724041),-99.42677021,31.82724041
2018,Utah,Coronary Heart Disease,Coronary mortality rate,"Rate per 100,000",0.0,0.0,0.0,0.0,Race,Unknown,C1,T4,MD303,BOC04,RAC08,49,POINT (-111.5871306 39.36070017),-111.5871306,39.36070017
2016,Maryland,Acute Myocardial Infarction (Heart Attack),Heart attack mortality rate,"Rate per 100,000",6300.0,6300.0,900.0,44400.0,Race,Hispanic,C1,T3,MD403,BOC04,RAC04,24,POINT (-76.60926011 39.29058096),-76.60926011,39.29058096
2021,Virginia,Acute Myocardial Infarction (Heart Attack),Heart attack mortality rate,"Rate per 100,000",8000.0,8000.0,6900.0,9100.0,Gender,Male,C1,T3,MD403,BOC02,GEN01,51,POINT (-78.45789046 37.54268067),-78.45789046,37.54268067
2021,Louisiana,Acute Myocardial Infarction (Heart Attack),Heart attack mortality rate,"Rate per 100,000",6200.0,6200.0,900.0,44400.0,Race,Other,C1,T3,MD403,BOC04,RAC07,22,POINT (-92.44568007 31.31266064),-92.44568007,31.31266064
2018,Iowa,Coronary Heart Disease,Coronary mortality rate,"Rate per 100,000",0.0,0.0,-1000.0,-1000.0,Race,Non-Hispanic Asian,C1,T4,MD303,BOC04,RAC03,19,POINT (-93.81649056 42.46940091),-93.81649056,42.46940091
2021,Texas,Acute Myocardial Infarction (Heart Attack),Heart attack mortality rate,"Rate per 100,000",6800.0,6800.0,6000.0,7700.0,Gender,Female,C1,T3,MD403,BOC02,GEN02,48,POINT (-99.42677021 31.82724041),-99.42677021,31.82724041
2021,Minnesota,Coronary Heart Disease,Coronary mortality rate,"Rate per 100,000",5200.0,5200.0,4400.0,6100.0,Race,Non-Hispanic White,C1,T4,MD303,BOC04,RAC01,27,POINT (-94.7942005 46.35564874),-94.7942005,46.35564874
2016,North Carolina,Acute Myocardial Infarction (Heart Attack),Heart attack mortality rate,"Rate per 100,000",8100.0,8100.0,3900.0,17100.0,Race,Other,C1,T3,MD403,BOC04,RAC07,37,POINT (-79.15925046 35.46622098),-79.15925046,35.46622098
2021,New Mexico,Coronary Heart Disease,Coronary mortality rate,"Rate per 100,000",0.0,0.0,-1000.0,-1000.0,Race,Non-Hispanic Asian,C1,T4,MD303,BOC04,RAC03,35,POINT (-106.240581 34.52088095),-106.240581,34.52088095
2020,Oregon,Coronary Heart Disease,Coronary mortality rate,"Rate per 100,000",3900.0,3900.0,1000.0,15700.0,Race,Other,C1,T4,MD303,BOC04,RAC07,41,POINT (-120.1550313 44.56744942),-120.1550313,44.56744942
2021,"Washington, DC",Acute Myocardial Infarction (Heart Attack),Heart attack mortality rate,"Rate per 100,000",0.0,0.0,-1000.0,-1000.0,Race,Hispanic,C1,T3,MD403,BOC04,RAC04,11,POINT (-77.03196113 38.89037139),-77.03196113,38.89037139
2016,Alabama,Coronary Heart Disease,Coronary mortality rate,"Rate per 100,000",0.0,0.0,-1000.0,-1000.0,Race,Hispanic,C1,T4,MD303,BOC04,RAC04,1,POINT (-86.63186076 32.84057112),-86.63186076,32.84057112
2016,Utah,Acute Myocardial Infarction (Heart Attack),Heart attack mortality rate,"Rate per 100,000",0.0,0.0,0.0,0.0,Race,Unknown,C1,T3,MD403,BOC04,RAC08,49,POINT (-111.5871306 39.36070017),-111.5871306,39.36070017
2017,Wyoming,Acute Myocardial Infarction (Heart Attack),Heart attack mortality rate,"Rate per 100,000",0.0,0.0,0.0,0.0,Race,Unknown,C1,T3,MD403,BOC04,RAC08,56,POINT (-108.1098304 43.23554134),-108.1098304,43.23554134
2018,Nevada,Coronary Heart Disease,Coronary mortality rate,"Rate per 100,000",3200.0,3200.0,500.0,22900.0,Race,Unknown,C1,T4,MD303,BOC04,RAC08,32,POINT (-117.0718406 39.49324039),-117.0718406,39.49324039
2019,New Hampshire,Coronary Heart Disease,Coronary mortality rate,"Rate per 100,000",0.0,0.0,-1000.0,-1000.0,Race,Hispanic,C1,T4,MD303,BOC04,RAC04,33,POINT (-71.50036092 43.65595011),-71.50036092,43.65595011
2017,Connecticut,Coronary Heart Disease,Coronary mortality rate,"Rate per 100,000",7400.0,7400.0,6300.0,8800.0,Age,75+,C1,T4,MD303,BOC03,AGE08,9,POINT (-72.64984095 41.56266102),-72.64984095,41.56266102
2020,Nebraska,Coronary Heart Disease,Coronary mortality rate,"Rate per 100,000",14300.0,14300.0,3600.0,57100.0,Race,Other,C1,T4,MD303,BOC04,RAC07,31,POINT (-99.36572062 41.64104099),-99.36572062,41.64104099
2016,New York,Coronary Heart Disease,Coronary mortality rate,"Rate per 100,000",7300.0,7300.0,4900.0,10800.0,Race,Non-Hispanic Asian,C1,T4,MD303,BOC04,RAC03,36,POINT (-75.54397043 42.82700103),-75.54397043,42.82700103
2017,Hawaii,Acute Myocardial Infarction (Heart Attack),Heart attack mortality rate,"Rate per 100,000",5600.0,5600.0,3000.0,10500.0,Race,Non-Hispanic White,C1,T3,MD403,BOC04,RAC01,15,POINT (-157.8577494 21.30485044),-157.8577494,21.30485044
2020,New Jersey,Acute Myocardial Infarction (Heart Attack),Heart attack mortality rate,"Rate per 100,000",7200.0,7200.0,3000.0,17400.0,Race,Unknown,C1,T3,MD403,BOC04,RAC08,34,POINT (-74.27369129 40.13057005),-74.27369129,40.13057005
2021,Colorado,Acute Myocardial Infarction (Heart Attack),Heart attack mortality rate,"Rate per 100,000",4200.0,4200.0,600.0,29600.0,Race,Hispanic,C1,T3,MD403,BOC04,RAC04,8,POINT (-106.1336109 38.84384076),-106.1336109,38.84384076
2018,Wisconsin,Acute Myocardial Infarction (Heart Attack),Heart attack mortality rate,"Rate per 100,000",0.0,0.0,-1000.0,-1000.0,Race,Hispanic,C1,T3,MD403,BOC04,RAC04,55,POINT (-89.81637074 44.39319117),-89.81637074,44.39319117
2021,North Dakota,Acute Myocardial Infarction (Heart Attack),Heart attack mortality rate,"Rate per 100,000",4800.0,4800.0,700.0,33800.0,Race,Other,C1,T3,MD403,BOC04,RAC07,38,POINT (-100.118421 47.47531978),-100.118421,47.47531978
2016,New Hampshire,Acute Myocardial Infarction (Heart Attack),Heart attack mortality rate,"Rate per 100,000",0.0,0.0,-1000.0,-1000.0,Race,Non-Hispanic Black,C1,T3,MD403,BOC04,RAC02,33,POINT (-71.50036092 43.65595011),-71.50036092,43.65595011
2020,Arkansas,Acute Myocardial Infarction (Heart Attack),Heart attack mortality rate,"Rate per 100,000",7400.0,7400.0,4100.0,13300.0,Race,Non-Hispanic Black,C1,T3,MD403,BOC04,RAC02,5,POINT (-92.27449074 34.74865012),-92.27449074,34.74865012
2016,New Mexico,Acute Myocardial Infarction (Heart Attack),Heart attack mortality rate,"Rate per 100,000",0.0,0.0,0.0,0.0,Race,Unknown,C1,T3,MD403,BOC04,RAC08,35,POINT (-106.240581 34.52088095),-106.240581,34.52088095
2016,California,Acute Myocardial Infarction (Heart Attack),Heart attack mortality rate,"Rate per 100,000",9300.0,9300.0,7200.0,12100.0,Race,Other,C1,T3,MD403,BOC04,RAC07,6,POINT (-120.9999995 37.63864012),-120.9999995,37.63864012
2016,Kentucky,Acute Myocardial Infarction (Heart Attack),Heart attack mortality rate,"Rate per 100,000",0.0,0.0,-1000.0,-1000.0,Race,Hispanic,C1,T3,MD403,BOC04,RAC04,21,POINT (-84.77497105 37.64597027),-84.77497105,37.64597027
2021,Oregon,Coronary Heart Disease,Coronary mortality rate,"Rate per 100,000",6100.0,6100.0,5000.0,7300.0,Race,Non-Hispanic White,C1,T4,MD303,BOC04,RAC01,41,POINT (-120.1550313 44.56744942),-120.1550313,44.56744942
2018,Indiana,Acute Myocardial Infarction (Heart Attack),Heart attack mortality rate,"Rate per 100,000",7200.0,7200.0,6100.0,8500.0,Gender,Female,C1,T3,MD403,BOC02,GEN02,18,POINT (-86.14996019 39.76691045),-86.14996019,39.76691045
2017,Indiana,Acute Myocardial Infarction (Heart Attack),Heart attack mortality rate,"Rate per 100,000",9500.0,9500.0,2400.0,38100.0,Race,Non-Hispanic Asian,C1,T3,MD403,BOC04,RAC03,18,POINT (-86.14996019 39.76691045),-86.14996019,39.76691045
2020,"Washington, DC",Coronary Heart Disease,Coronary mortality rate,"Rate per 100,000",8100.0,8100.0,4400.0,15100.0,Gender,Female,C1,T4,MD303,BOC02,GEN02,11,POINT (-77.03196113 38.89037139),-77.03196113,38.89037139
2021,North Dakota,Coronary Heart Disease,Coronary mortality rate,"Rate per 100,000",0.0,0.0,-1000.0,-1000.0,Race,Non-Hispanic Asian,C1,T4,MD303,BOC04,RAC03,38,POINT (-100.118421 47.47531978),-100.118421,47.47531978
2019,Rhode Island,Coronary Heart Disease,Coronary mortality rate,"Rate per 100,000",0.0,0.0,-1000.0,-1000.0,Race,Hispanic,C1,T4,MD303,BOC04,RAC04,44,POINT (-71.52247031 41.70828019),-71.52247031,41.70828019
2018,Arkansas,Coronary Heart Disease,Coronary mortality rate,"Rate per 100,000",4100.0,4100.0,3600.0,4800.0,Race,Non-Hispanic White,C1,T4,MD303,BOC04,RAC01,5,POINT (-92.27449074 34.74865012),-92.27449074,34.74865012
2021,New York,Acute Myocardial Infarction (Heart Attack),Heart attack mortality rate,"Rate per 100,000",8600.0,8600.0,4300.0,17200.0,Race,Hispanic,C1,T3,MD403,BOC04,RAC04,36,POINT (-75.54397043 42.82700103),-75.54397043,42.82700103
2017,Kentucky,Coronary Heart Disease,Coronary mortality rate,"Rate per 100,000",4900.0,4900.0,4300.0,5500.0,Race,Non-Hispanic White,C1,T4,MD303,BOC04,RAC01,21,POINT (-84.77497105 37.64597027),-84.77497105,37.64597027
2018,Pennsylvania,Acute Myocardial Infarction (Heart Attack),Heart attack mortality rate,"Rate per 100,000",7000.0,7000.0,6200.0,7800.0,Age,75+,C1,T3,MD403,BOC03,AGE08,42,POINT (-77.86070029 40.79373015),-77.86070029,40.79373015
2017,New Hampshire,Acute Myocardial Infarction (Heart Attack),Heart attack mortality rate,"Rate per 100,000",25000.0,25000.0,3500.0,177500.0,Race,Non-Hispanic Asian,C1,T3,MD403,BOC04,RAC03,33,POINT (-71.50036092 43.65595011),-71.50036092,43.65595011
2019,Missouri,Acute Myocardial Infarction (Heart Attack),Heart attack mortality rate,"Rate per 100,000",28600.0,28600.0,7100.0,114200.0,Race,Non-Hispanic Asian,C1,T3,MD403,BOC04,RAC03,29,POINT (-92.56630005 38.63579078),-92.56630005,38.63579078
2020,Utah,Coronary Heart Disease,Coronary mortality rate,"Rate per 100,000",6200.0,6200.0,4200.0,9100.0,Gender,Female,C1,T4,MD303,BOC02,GEN02,49,POINT (-111.5871306 39.36070017),-111.5871306,39.36070017
2020,Colorado,Acute Myocardial Infarction (Heart Attack),Heart attack mortality rate,"Rate per 100,000",0.0,0.0,-1000.0,-1000.0,Race,Non-Hispanic Asian,C1,T3,MD403,BOC04,RAC03,8,POINT (-106.1336109 38.84384076),-106.1336109,38.84384076
2019,Montana,Coronary Heart Disease,Coronary mortality rate,"Rate per 100,000",0.0,0.0,-1000.0,-1000.0,Race,Non-Hispanic Black,C1,T4,MD303,BOC04,RAC02,30,POINT (-109.4244206 47.06652897),-109.4244206,47.06652897
2018,Minnesota,Coronary Heart Disease,Coronary mortality rate,"Rate per 100,000",5600.0,5600.0,800.0,39400.0,Race,Non-Hispanic Asian,C1,T4,MD303,BOC04,RAC03,27,POINT (-94.7942005 46.35564874),-94.7942005,46.35564874
2020,New Mexico,Coronary Heart Disease,Coronary mortality rate,"Rate per 100,000",6300.0,6300.0,5000.0,8000.0,Race,Non-Hispanic White,C1,T4,MD303,BOC04,RAC01,35,POINT (-106.240581 34.52088095),-106.240581,34.52088095
2021,Colorado,Coronary Heart Disease,Coronary mortality rate,"Rate per 100,000",6500.0,6500.0,5000.0,8400.0,Age,75+,C1,T4,MD303,BOC03,AGE08,8,POINT (-106.1336109 38.84384076),-106.1336109,38.84384076
2021,Iowa,Coronary Heart Disease,Coronary mortality rate,"Rate per 100,000",5300.0,5300.0,4500.0,6200.0,Race,Non-Hispanic White,C1,T4,MD303,BOC04,RAC01,19,POINT (-93.81649056 42.46940091),-93.81649056,42.46940091
2019,Idaho,Acute Myocardial Infarction (Heart Attack),Heart attack mortality rate,"Rate per 100,000",0.0,0.0,-1000.0,-1000.0,Race,Non-Hispanic Asian,C1,T3,MD403,BOC04,RAC03,16,POINT (-114.36373 43.68263001),-114.36373,43.68263001
2017,Nevada,Coronary Heart Disease,Coronary mortality rate,"Rate per 100,000",5500.0,5500.0,4100.0,7300.0,Gender,Female,C1,T4,MD303,BOC02,GEN02,32,POINT (-117.0718406 39.49324039),-117.0718406,39.49324039
2016,Louisiana,Coronary Heart Disease,Coronary mortality rate,"Rate per 100,000",0.0,0.0,-1000.0,-1000.0,Race,Non-Hispanic Asian,C1,T4,MD303,BOC04,RAC03,22,POINT (-92.44568007 31.31266064),-92.44568007,31.31266064
2020,Kansas,Coronary Heart Disease,Coronary mortality rate,"Rate per 100,000",7700.0,7700.0,1100.0,54600.0,Race,Non-Hispanic Asian,C1,T4,MD303,BOC04,RAC03,20,POINT (-98.20078123 38.3477403),-98.20078123,38.3477403
2017,Alabama,Coronary Heart Disease,Coronary mortality rate,"Rate per 100,000",5200.0,5200.0,4500.0,6100.0,Gender,Male,C1,T4,MD303,BOC02,GEN01,1,POINT (-86.63186076 32.84057112),-86.63186076,32.84057112
2016,Nevada,Coronary Heart Disease,Coronary mortality rate,"Rate per 100,000",3600.0,3600.0,900.0,14300.0,Race,Hispanic,C1,T4,MD303,BOC04,RAC04,32,POINT (-117.0718406 39.49324039),-117.0718406,39.49324039
2021,Washington,Coronary Heart Disease,Coronary mortality rate,"Rate per 100,000",8600.0,8600.0,7300.0,10100.0,Gender,Female,C1,T4,MD303,BOC02,GEN02,53,POINT (-120.4700108 47.52227863),-120.4700108,47.52227863
2018,Louisiana,Acute Myocardial Infarction (Heart Attack),Heart attack mortality rate,"Rate per 100,000",10800.0,10800.0,9300.0,12700.0,Age,75+,C1,T3,MD403,BOC03,AGE08,22,POINT (-92.44568007 31.31266064),-92.44568007,31.31266064
2016,Indiana,Coronary Heart Disease,Coronary mortality rate,"Rate per 100,000",0.0,0.0,-1000.0,-1000.0,Race,Non-Hispanic Asian,C1,T4,MD303,BOC04,RAC03,18,POINT (-86.14996019 39.76691045),-86.14996019,39.76691045
2021,Idaho,Acute Myocardial Infarction (Heart Attack),Heart attack mortality rate,"Rate per 100,000",5100.0,5100.0,3700.0,7100.0,Race,Non-Hispanic White,C1,T3,MD403,BOC04,RAC01,16,POINT (-114.36373 43.68263001),-114.36373,43.68263001
2017,Idaho,Acute Myocardial Infarction (Heart Attack),Heart attack mortality rate,"Rate per 100,000",0.0,0.0,0.0,0.0,Race,Unknown,C1,T3,MD403,BOC04,RAC08,16,POINT (-114.36373 43.68263001),-114.36373,43.68263001
2020,Virginia,Acute Myocardial Infarction (Heart Attack),Heart attack mortality rate,"Rate per 100,000",12500.0,12500.0,5200.0,30000.0,Race,Unknown,C1,T3,MD403,BOC04,RAC08,51,POINT (-78.45789046 37.54268067),-78.45789046,37.54268067
2021,Iowa,Acute Myocardial Infarction (Heart Attack),Heart attack mortality rate,"Rate per 100,000",8000.0,8000.0,6500.0,9800.0,Age,75+,C1,T3,MD403,BOC03,AGE08,19,POINT (-93.81649056 42.46940091),-93.81649056,42.46940091
2019,Kentucky,Coronary Heart Disease,Coronary mortality rate,"Rate per 100,000",6300.0,6300.0,3400.0,11800.0,Race,Non-Hispanic Black,C1,T4,MD303,BOC04,RAC02,21,POINT (-84.77497105 37.64597027),-84.77497105,37.64597027
2018,Arizona,Acute Myocardial Infarction (Heart Attack),Heart attack mortality rate,"Rate per 100,000",2800.0,2800.0,400.0,19700.0,Race,Unknown,C1,T3,MD403,BOC04,RAC08,4,POINT (-111.7638113 34.86597028),-111.7638113,34.86597028
2018,Missouri,Coronary Heart Disease,Coronary mortality rate,"Rate per 100,000",7100.0,7100.0,6200.0,8000.0,Age,75+,C1,T4,MD303,BOC03,AGE08,29,POINT (-92.56630005 38.63579078),-92.56630005,38.63579078
2021,Maryland,Coronary Heart Disease,Coronary mortality rate,"Rate per 100,000",4800.0,4800.0,2000.0,11400.0,Race,Unknown,C1,T4,MD303,BOC04,RAC08,24,POINT (-76.60926011 39.29058096),-76.60926011,39.29058096
2018,Vermont,Coronary Heart Disease,Coronary mortality rate,"Rate per 100,000",7300.0,7300.0,5300.0,10000.0,Age,75+,C1,T4,MD303,BOC03,AGE08,50,POINT (-72.51764079 43.62538124),-72.51764079,43.62538124
2020,Kansas,Acute Myocardial Infarction (Heart Attack),Heart attack mortality rate,"Rate per 100,000",7900.0,7900.0,6300.0,9800.0,Age,75+,C1,T3,MD403,BOC03,AGE08,20,POINT (-98.20078123 38.3477403),-98.20078123,38.3477403
2016,Maine,Coronary Heart Disease,Coronary mortality rate,"Rate per 100,000",14300.0,14300.0,5400.0,38100.0,Race,Other,C1,T4,MD303,BOC04,RAC07,23,POINT (-68.98503134 45.25422889),-68.98503134,45.25422889
2019,Mississippi,Coronary Heart Disease,Coronary mortality rate,"Rate per 100,000",4800.0,4800.0,3900.0,5800.0,Gender,Male,C1,T4,MD303,BOC02,GEN01,28,POINT (-89.53803082 32.7455101),-89.53803082,32.7455101
2017,Delaware,Coronary Heart Disease,Coronary mortality rate,"Rate per 100,000",0.0,0.0,0.0,0.0,Race,Unknown,C1,T4,MD303,BOC04,RAC08,10,POINT (-75.57774117 39.00883067),-75.57774117,39.00883067
2021,Rhode Island,Acute Myocardial Infarction (Heart Attack),Heart attack mortality rate,"Rate per 100,000",0.0,0.0,-1000.0,-1000.0,Race,Other,C1,T3,MD403,BOC04,RAC07,44,POINT (-71.52247031 41.70828019),-71.52247031,41.70828019
2017,Wisconsin,Coronary Heart Disease,Coronary mortality rate,"Rate per 100,000",0.0,0.0,-1000.0,-1000.0,Race,Hispanic,C1,T4,MD303,BOC04,RAC04,55,POINT (-89.81637074 44.39319117),-89.81637074,44.39319117
2021,Kansas,Coronary Heart Disease,Coronary mortality rate,"Rate per 100,000",2900.0,2900.0,400.0,20900.0,Race,Other,C1,T4,MD303,BOC04,RAC07,20,POINT (-98.20078123 38.3477403),-98.20078123,38.3477403
2019,Connecticut,Coronary Heart Disease,Coronary mortality rate,"Rate per 100,000",7400.0,7400.0,6100.0,9000.0,Age,75+,C1,T4,MD303,BOC03,AGE08,9,POINT (-72.64984095 41.56266102),-72.64984095,41.56266102
2020,Louisiana,Coronary Heart Disease,Coronary mortality rate,"Rate per 100,000",6900.0,6900.0,5100.0,9200.0,Race,Non-Hispanic Black,C1,T4,MD303,BOC04,RAC02,22,POINT (-92.44568007 31.31266064),-92.44568007,31.31266064
2021,New Hampshire,Acute Myocardial Infarction (Heart Attack),Heart attack mortality rate,"Rate per 100,000",4800.0,4800.0,3100.0,7600.0,Gender,Female,C1,T3,MD403,BOC02,GEN02,33,POINT (-71.50036092 43.65595011),-71.50036092,43.65595011
2020,New York,Coronary Heart Disease,Coronary mortality rate,"Rate per 100,000",6100.0,6100.0,3400.0,11100.0,Race,Hispanic,C1,T4,MD303,BOC04,RAC04,36,POINT (-75.54397043 42.82700103),-75.54397043,42.82700103
2021,Utah,Coronary Heart Disease,Coronary mortality rate,"Rate per 100,000",0.0,0.0,-1000.0,-1000.0,Race,Non-Hispanic Asian,C1,T4,MD303,BOC04,RAC03,49,POINT (-111.5871306 39.36070017),-111.5871306,39.36070017
2018,Pennsylvania,Acute Myocardial Infarction (Heart Attack),Heart attack mortality rate,"Rate per 100,000",6800.0,6800.0,2500.0,18100.0,Race,Other,C1,T3,MD403,BOC04,RAC07,42,POINT (-77.86070029 40.79373015),-77.86070029,40.79373015
2017,"Washington, DC",Coronary Heart Disease,Coronary mortality rate,"Rate per 100,000",4500.0,4500.0,2300.0,8600.0,Gender,Female,C1,T4,MD303,BOC02,GEN02,11,POINT (-77.03196113 38.89037139),-77.03196113,38.89037139
2021,Georgia,Acute Myocardial Infarction (Heart Attack),Heart attack mortality rate,"Rate per 100,000",8700.0,8700.0,7500.0,10200.0,Age,75+,C1,T3,MD403,BOC03,AGE08,13,POINT (-83.62758035 32.83968109),-83.62758035,32.83968109
2018,Georgia,Coronary Heart Disease,Coronary mortality rate,"Rate per 100,000",4300.0,4300.0,3800.0,5000.0,Gender,Male,C1,T4,MD303,BOC02,GEN01,13,POINT (-83.62758035 32.83968109),-83.62758035,32.83968109
2016,Arizona,Coronary Heart Disease,Coronary mortality rate,"Rate per 100,000",0.0,0.0,-1000.0,-1000.0,Race,Hispanic,C1,T4,MD303,BOC04,RAC04,4,POINT (-111.7638113 34.86597028),-111.7638113,34.86597028
2021,Wisconsin,Coronary Heart Disease,Coronary mortality rate,"Rate per 100,000",4700.0,4700.0,3900.0,5800.0,Gender,Male,C1,T4,MD303,BOC02,GEN01,55,POINT (-89.81637074 44.39319117),-89.81637074,44.39319117
2018,South Dakota,Acute Myocardial Infarction (Heart Attack),Heart attack mortality rate,"Rate per 100,000",9100.0,9100.0,3800.0,21800.0,Race,Other,C1,T3,MD403,BOC04,RAC07,46,POINT (-100.3735306 44.35313005),-100.3735306,44.35313005
2021,West Virginia,Coronary Heart Disease,Coronary mortality rate,"Rate per 100,000",6400.0,6400.0,5400.0,7600.0,Race,Non-Hispanic White,C1,T4,MD303,BOC04,RAC01,54,POINT (-80.71264013 38.6655102),-80.71264013,38.6655102
2018,New Jersey,Coronary Heart Disease,Coronary mortality rate,"Rate per 100,000",5600.0,5600.0,4900.0,6400.0,Gender,Female,C1,T4,MD303,BOC02,GEN02,34,POINT (-74.27369129 40.13057005),-74.27369129,40.13057005
2020,Washington,Coronary Heart Disease,Coronary mortality rate,"Rate per 100,000",11200.0,11200.0,6700.0,18600.0,Race,Other,C1,T4,MD303,BOC04,RAC07,53,POINT (-120.4700108 47.52227863),-120.4700108,47.52227863
2020,Minnesota,Coronary Heart Disease,Coronary mortality rate,"Rate per 100,000",6000.0,6000.0,4700.0,7600.0,Gender,Female,C1,T4,MD303,BOC02,GEN02,27,POINT (-94.7942005 46.35564874),-94.7942005,46.35564874
2017,Kansas,Acute Myocardial Infarction (Heart Attack),Heart attack mortality rate,"Rate per 100,000",5200.0,5200.0,1900.0,13800.0,Race,Non-Hispanic Black,C1,T3,MD403,BOC04,RAC02,20,POINT (-98.20078123 38.3477403),-98.20078123,38.3477403
2019,South Carolina,Acute Myocardial Infarction (Heart Attack),Heart attack mortality rate,"Rate per 100,000",7500.0,7500.0,5400.0,10400.0,Race,Non-Hispanic Black,C1,T3,MD403,BOC04,RAC02,45,POINT (-81.04537121 33.9988213),-81.04537121,33.9988213
2016,California,Acute Myocardial Infarction (Heart Attack),Heart attack mortality rate,"Rate per 100,000",9700.0,9700.0,9100.0,10500.0,Age,75+,C1,T3,MD403,BOC03,AGE08,6,POINT (-120.9999995 37.63864012),-120.9999995,37.63864012
2016,Connecticut,Coronary Heart Disease,Coronary mortality rate,"Rate per 100,000",9100.0,9100.0,2900.0,28200.0,Race,Other,C1,T4,MD303,BOC04,RAC07,9,POINT (-72.64984095 41.56266102),-72.64984095,41.56266102
2019,Wisconsin,Coronary Heart Disease,Coronary mortality rate,"Rate per 100,000",5700.0,5700.0,4800.0,6800.0,Age,75+,C1,T4,MD303,BOC03,AGE08,55,POINT (-89.81637074 44.39319117),-89.81637074,44.39319117
2021,California,Acute Myocardial Infarction (Heart Attack),Heart attack mortality rate,"Rate per 100,000",8100.0,8100.0,7300.0,9000.0,Gender,Female,C1,T3,MD403,BOC02,GEN02,6,POINT (-120.9999995 37.63864012),-120.9999995,37.63864012
